day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
2,2018,11,20,2018-11-20,48.2,46.3,1012,9.2,7.0,19.0,25.1,52,43,0,999.9,0,695
5,2018,06,22,2018-06-22,61.1,56.4,1016.4,5.5,7.2,13.0,999.9,69.1,55.9,0.11,999.9,1,728
5,2018,03,02,2018-03-02,45.3,45.2,989.8,5.1,23.3,49.0,65.1,48.9,39,0.35,999.9,0,884
6,2018,04,28,2018-04-28,49.5,48.3,1010.7,5.1,6.3,9.9,999.9,60.1,39.9,0.13,999.9,1,604
6,2018,06,23,2018-06-23,59.2,57,1015.5,5.7,9.2,14.0,20,69.1,55.9,0.16,999.9,1,513
5,2018,02,16,2018-02-16,44.8,44.6,1003.8,2.9,8.8,18.1,26,52,37.9,0.14,999.9,1,582
5,2018,07,27,2018-07-27,70.6,70.1,1015.8,2.1,7.8,13.0,999.9,75.9,68,0,999.9,1,753
1,2018,08,13,2018-08-13,69.1,68.1,1016.9,7.7,6.2,9.9,999.9,75.9,64.9,0.05,999.9,1,617
1,2018,08,20,2018-08-20,66.7,66,1018.3,4.7,11.6,15.9,22,72,66,0.04,999.9,0,562
5,2018,11,16,2018-11-16,42.8,39.1,1005,5.5,19.0,31.1,42.9,53.1,35.1,1.16,999.9,0,720
2,2018,07,17,2018-07-17,70.5,69,1012.9,4.6,10.7,17.1,22,75.9,66,0,999.9,1,680
7,2018,07,22,2018-07-22,66.5,66.2,1019.1,3.2,12.8,18.1,20,72,52,0,999.9,1,540
4,2018,08,02,2018-08-02,73.7,72.5,1019.9,5.4,11.6,15.9,21,78.1,64,0,999.9,0,722
4,2018,07,05,2018-07-05,71.7,71,1025.4,1.6,6.2,11.1,999.9,81,66.9,0,999.9,1,720
4,2018,08,09,2018-08-09,74.9,73.5,1008,3.6,9.2,14.0,999.9,82.9,70,0,999.9,1,709
4,2018,10,11,2018-10-11,67.2,65.9,1009.6,4.1,8.9,20.0,25.1,72,64,0,999.9,1,741
1,2018,06,04,2018-06-04,51,50.1,1011.1,6.2,13.5,20.0,27,57,46.9,0.15,999.9,0,698
7,2018,10,28,2018-10-28,56.8,52.7,1007.4,6.9,13.4,19.0,27,61,44.1,0.99,999.9,0,556
6,2018,02,24,2018-02-24,42.3,41.5,1020.5,5,11.4,21.0,27,48.9,35.1,0.09,999.9,1,540
1,2018,05,14,2018-05-14,50.5,49.6,1016.9,6.4,5.5,9.9,999.9,57,48,0,999.9,1,689
7,2018,07,29,2018-07-29,72.9,69.1,1016.8,6.5,6.3,14.0,999.9,80.1,66.9,0.06,999.9,1,463
4,2018,03,08,2018-03-08,39.6,36.3,999.1,8.2,15.8,27.0,39,46,34,0.79,999.9,0,633
4,2018,03,15,2018-03-15,36.5,28.1,996.7,9.7,20.1,24.1,33,39.9,33.1,0,999.9,0,689
4,2018,09,27,2018-09-27,66.3,62.6,1016.6,8.5,13.2,21.0,28,75,60.1,0.11,999.9,0,672
1,2018,04,02,2018-04-02,37.7,31.2,1018.7,8.1,8.4,14.0,999.9,50,33.1,0.01,999.9,1,562
6,2018,11,03,2018-11-03,59.7,55.6,1008.9,5.4,19.2,32.1,38.1,64,54,0.46,999.9,0,656
6,2018,06,02,2018-06-02,63.1,60.8,1007,4.4,7.9,18.1,24.1,75.9,55.9,0,999.9,1,622
7,2018,08,19,2018-08-19,68.5,65.5,1013.6,8.9,13.1,19.0,24.1,81,66,0.01,999.9,0,490
6,2018,11,10,2018-11-10,52.2,44.9,1009.3,7.5,19.1,32.1,44.1,62.1,39,1.32,999.9,0,606
6,2018,10,27,2018-10-27,50,45.3,1015.4,5.7,16.0,28.0,40,59,33.1,0.2,999.9,0,757
5,2018,09,14,2018-09-14,64.9,60.7,1024.2,9.2,7.1,12.0,999.9,73.9,59,0.01,999.9,1,684
5,2018,01,12,2018-01-12,43.7,43.7,1021.7,5.6,13.4,19.0,27,48,30.9,0,999.9,1,704
2,2018,10,02,2018-10-02,64.7,62.1,1022.8,9.5,6.6,11.1,999.9,71.1,52,0,999.9,0,613
2,2018,09,11,2018-09-11,68.9,67.5,1021.2,7.4,10.0,15.9,24.1,75.9,61,0.18,999.9,1,544
1,2018,05,28,2018-05-28,53.4,52.6,1017.4,5.8,11.6,18.1,24.1,57.9,50,0.08,999.9,0,409
1,2018,11,19,2018-11-19,46.7,41,1021,10,5.0,8.9,999.9,54,37.9,0,999.9,0,697
7,2018,12,16,2018-12-16,43.8,37.8,1017.9,8.4,15.2,20.0,28.9,51.1,42.1,0.55,999.9,0,622
5,2018,02,02,2018-02-02,34.2,30.8,1011.1,6.4,11.9,22.0,28,44.1,23,0.07,999.9,0,617
2,2018,08,14,2018-08-14,72.8,71.4,1013,4.5,6.9,11.1,999.9,80.1,64.9,0,999.9,1,701
1,2018,02,26,2018-02-26,42.1,40.1,1016.7,6.5,10.7,15.0,999.9,46.9,39,0.72,999.9,1,557
7,2018,08,12,2018-08-12,70.9,69.7,1017.6,7.8,7.3,11.1,999.9,75.9,64,0.01,999.9,0,499
5,2018,04,06,2018-04-06,38,25.2,1019,9.4,12.2,27.0,36.9,46.9,28.9,0,999.9,0,515
1,2018,01,22,2018-01-22,36.4,35.9,1023.6,7.6,4.0,11.1,999.9,48.9,27,0,999.9,0,559
7,2018,02,25,2018-02-25,42.5,41.5,1021.5,6.4,12.3,22.9,31.1,48.9,39,0.21,999.9,1,448
3,2018,06,06,2018-06-06,54.8,50.8,1008.9,9.7,9.6,15.0,999.9,61,50,0,999.9,0,651
6,2018,04,07,2018-04-07,43.5,37.2,1008.6,8.7,10.7,21.0,29.9,50,28.9,0.1,999.9,0,487
1,2018,10,15,2018-10-15,57.1,51.9,1021.9,9.1,9.8,18.1,22.9,64.9,43,0,999.9,0,692
5,2018,04,27,2018-04-27,48.8,46.9,1011.9,7.8,9.2,22.0,999.9,55.9,39.9,0.03,999.9,1,690
1,2018,12,03,2018-12-03,51,49,1001.7,2.7,11.3,15.9,21,54,42.1,0.66,999.9,1,697
6,2018,12,01,2018-12-01,38.3,31.9,1020.3,9.9,5.7,8.9,999.9,44.1,33.1,0,999.9,0,601
3,2018,03,28,2018-03-28,40.4,32.9,1018.5,10,10.1,14.0,999.9,48,30.9,0,999.9,0,629
7,2018,09,30,2018-09-30,61,53.5,1025.6,9.7,4.7,8.9,999.9,72,51.1,0,999.9,1,510
1,2018,06,18,2018-06-18,62.9,60.4,1017.2,9.1,9.6,15.9,19,82,57.9,0,999.9,1,808
5,2018,06,15,2018-06-15,59,54,1011.3,9.3,6.2,12.0,999.9,71.1,54,0,999.9,0,728
4,2018,02,15,2018-02-15,40.8,40.8,1013.7,2.2,9.7,15.0,999.9,44.1,30.9,0.35,999.9,1,645
7,2018,04,29,2018-04-29,50.5,48.7,1010.3,9.2,5.9,9.9,15,60.1,43,0,999.9,0,505
6,2018,02,10,2018-02-10,41.6,39,1028.8,9,11.3,15.0,999.9,48,21.9,0,999.9,0,549
2,2018,01,09,2018-01-09,38.3,32.3,1016.8,9.3,14.6,21.0,28,43,30.9,0.01,999.9,0,684
1,2018,04,30,2018-04-30,46.2,40.4,1013.5,10,12.0,19.0,22,57.9,41,0.07,999.9,0,656
2,2018,04,03,2018-04-03,35.3,32.5,1021.9,9.3,7.5,17.1,21,45,24.1,0.3,999.9,0,551
4,2018,02,08,2018-02-08,34.6,28.2,1020.8,8.4,14.5,22.0,34,48.9,21.9,0.62,999.9,0,616
1,2018,11,05,2018-11-05,47.5,41.9,1030.9,9.7,9.2,20.0,32.1,53.1,37,0,999.9,0,759
7,2018,10,21,2018-10-21,48.5,41.4,1004.7,9.1,11.8,27.0,35.9,62.1,42.1,0.2,999.9,0,593
2,2018,12,04,2018-12-04,40.6,28.1,1007.8,10,12.1,19.0,26,54,34,0.02,999.9,0,684
4,2018,11,15,2018-11-15,34,18.9,1033.3,9.9,10.6,20.0,28,44.1,28.9,0,999.9,0,1065
7,2018,06,03,2018-06-03,52.8,48.1,1016.4,10,11.8,18.1,25.1,57.9,46.9,0,999.9,0,525
5,2018,12,07,2018-12-07,38,22.5,1022,9.8,11.0,15.9,22,42.1,27,0,999.9,0,705
7,2018,01,21,2018-01-21,39.7,31.7,1018.2,10,7.2,12.0,999.9,48.9,28,0,999.9,0,418
6,2018,03,17,2018-03-17,33.3,17.6,1005.7,10,19.7,28.0,35,39.9,28,0,999.9,0,562
1,2018,07,30,2018-07-30,71.3,66.7,1020.4,9.9,5.8,8.0,999.9,80.1,64.9,0,999.9,0,580
5,2018,08,10,2018-08-10,76.9,68.4,1010.2,9.6,6.4,9.9,999.9,86,68,0.04,999.9,0,707
1,2018,03,19,2018-03-19,30.5,6.6,1011.7,10,12.2,20.0,26,37,21,0,999.9,0,686
1,2018,12,10,2018-12-10,35.5,23.8,1018.4,10,10.1,18.1,999.9,43,25,0,999.9,0,651
4,2018,11,08,2018-11-08,52.1,38.7,1020.3,9.9,11.1,18.1,22,61,44.1,0,999.9,0,631
1,2018,10,22,2018-10-22,43.3,24.9,1021,10,11.7,18.1,28,52,36,0.36,999.9,0,650
6,2018,07,14,2018-07-14,64.9,59.5,1021.4,10,4.7,9.9,999.9,73.9,54,0,999.9,0,577
5,2018,02,09,2018-02-09,28.3,17.3,1032.6,10,6.2,11.1,19,42.1,19.9,0.08,999.9,0,583
6,2018,07,07,2018-07-07,67.3,52.8,1023.6,9.9,12.8,21.0,28.9,75.9,60.1,0.01,999.9,0,526
5,2018,10,19,2018-10-19,49.2,33.4,1022.9,10,13.7,21.0,31.1,59,39.9,0,999.9,0,787
3,2018,05,02,2018-05-02,54.5,45.7,1016.7,10,13.1,19.0,22,66,43,0,999.9,0,792
6,2018,05,05,2018-05-05,58,47.5,1013.8,9.2,13.5,21.0,28,66,51.1,0,999.9,0,602
7,2018,04,01,2018-04-01,44.2,40.5,1017.3,10,13.4,20.0,27,50,39,0,999.9,0,399
7,2018,11,11,2018-11-11,39.9,21.2,1022.8,10,13.7,25.1,31.1,44.1,37,0.31,999.9,0,500
4,2018,03,01,2018-03-01,46.7,41,1011.2,10,8.5,14.0,999.9,60.1,39,0,999.9,0,619
6,2018,01,27,2018-01-27,36.8,30.7,1034.3,10,12.2,18.1,24.1,46,17.1,0,999.9,0,510
7,2018,09,09,2018-09-09,62.6,50.8,1022.8,10,10.0,15.9,22.9,73,59,0.01,999.9,0,556
7,2018,01,07,2018-01-07,9.3,-0.5,1028.3,10,12.7,19.0,27,19.9,1.9,0,999.9,0,475
3,2018,01,31,2018-01-31,25,14.8,1019.2,10,13.1,18.1,25.1,37,19.9,0.18,999.9,0,596
6,2018,09,01,2018-09-01,65,59.4,1026.7,10,7.2,11.1,17.1,75,55.9,0,999.9,0,529
7,2018,12,23,2018-12-23,36.7,23.9,1015.1,10,11.6,20.0,32.1,51.1,32,0.02,999.9,0,505
4,2018,01,11,2018-01-11,38.5,38,1030.1,10,8.6,12.0,999.9,45,21.9,0,999.9,0,696
5,2020,10,23,2020-10-23,62,53.9,1022.7,9.5,7.4,11.1,15,68,57,0,999.9,1,337
2,2020,04,28,2020-04-28,41.8,28.8,1016.4,8.7,18.8,31.1,38.1,50,39,0.13,999.9,0,185
2,2020,12,01,2020-12-01,58.1,54.3,1003.1,4.3,18.1,34.0,47,63,45,0.88,999.9,1,269
6,2020,01,18,2020-01-18,23.5,14.3,1032.4,9.6,8.4,17.1,29.9,33.1,19,0,999.9,0,774
5,2020,05,22,2020-05-22,57,52.1,1022,10,12.0,15.9,999.9,64,51.1,0,999.9,0,264
7,2020,08,09,2020-08-09,71.5,66.9,1019.9,9.3,7.0,12.0,999.9,78.1,64.9,0,999.9,0,283
5,2020,06,26,2020-06-26,66.7,61.7,1014.8,9.6,7.8,12.0,999.9,77,61,0,999.9,0,337
5,2020,08,21,2020-08-21,69.1,63.5,1015.1,10,8.7,15.0,999.9,77,61,0,999.9,0,348
1,2020,01,27,2020-01-27,40.1,33.8,1004.3,10,10.5,18.1,24.1,51.1,36,0.01,999.9,0,452
4,2020,06,11,2020-06-11,63.6,60.1,1019.7,6.6,12.7,19.0,24.1,70,57.9,0,999.9,1,251
6,2020,12,19,2020-12-19,35.6,27.6,1026.3,9.7,8.6,15.0,24.1,39.9,34,0.01,999.9,0,251
4,2020,06,25,2020-06-25,67.8,62.5,1013.3,9.1,7.5,13.0,999.9,77,61,0,999.9,0,250
2,2020,06,09,2020-06-09,61.9,55.5,1013.6,10,6.5,8.9,999.9,73,55,0,999.9,0,251
2,2020,02,04,2020-02-04,42.2,39.4,1010.2,9.2,7.6,14.0,999.9,48,32,0,999.9,1,464
4,2020,05,28,2020-05-28,60.2,57.5,1024,6.6,8.4,13.0,999.9,66.9,53.1,0.01,999.9,1,209
7,2020,02,09,2020-02-09,33.1,21.6,1032.4,10,7.6,13.0,999.9,39.9,23,0,999.9,0,373
1,2020,06,01,2020-06-01,55.4,38.1,1019.9,10,11.1,19.0,25.1,66.9,48.9,0,999.9,0,196
5,2020,03,20,2020-03-20,46.2,45,1016.7,3.3,9.8,19.0,22.9,52,42.1,0.6,999.9,1,306
6,2020,03,21,2020-03-21,45.9,34.4,1019.7,8.5,14.6,22.0,26,54,34,0,999.9,0,238
7,2020,06,21,2020-06-21,65.2,62.5,1016.7,5.8,6.3,8.9,999.9,75.9,60.1,0,999.9,1,245
1,2020,02,17,2020-02-17,38.5,29.4,1021.6,10,7.2,14.0,999.9,48,30.9,0,999.9,0,339
1,2020,02,03,2020-02-03,38.8,32.1,1005.6,9.9,8.1,15.0,22,45,32,0,999.9,0,559
2,2020,06,02,2020-06-02,57.1,46.6,1016,10,7.6,11.1,999.9,62.1,48.9,0,999.9,0,197
5,2020,01,31,2020-01-31,29.8,22.3,1027.4,10,3.3,8.9,999.9,39.9,19,0,999.9,0,518
6,2020,10,31,2020-10-31,44.9,27.5,1032.2,10,6.7,17.1,25.1,48,39,0,999.9,0,334
1,2020,10,12,2020-10-12,55.3,47.3,1024.1,10,13.0,17.1,22,57.2,52,0,999.9,0,323
1,2020,03,23,2020-03-23,36,26.9,1034.5,9.4,13.4,26.0,32.1,44.1,26.1,0,999.9,0,225
3,2020,09,02,2020-09-02,66.5,61.9,1018.3,8.4,10.7,14.0,18.1,73,61,0,999.9,0,309
6,2020,05,09,2020-05-09,46.2,33.2,1002.3,9.4,18.6,28.0,41,55.9,39.9,0.18,999.9,0,148
1,2020,06,08,2020-06-08,62.6,51.1,1013.8,10,7.3,11.1,15,73,55.9,0,999.9,0,235
3,2020,09,16,2020-09-16,58.8,51.3,1024.7,10,6.5,13.0,999.9,69.1,46,0,999.9,0,307
2,2020,12,08,2020-12-08,36.4,28.9,1003.6,10,14.1,22.9,31.1,39.2,33.1,0,999.9,0,282
3,2020,04,08,2020-04-08,46.5,43,1002.5,9.6,6.4,14.0,999.9,57.9,43,0.06,999.9,0,125
6,2020,08,08,2020-08-08,69.7,66.4,1020.6,5.1,6.1,8.9,999.9,75.9,63,0,999.9,1,260
6,2020,09,05,2020-09-05,70.7,53.2,1018.9,10,9.4,14.0,999.9,81,64,0.01,999.9,0,362
2,2020,12,15,2020-12-15,37.7,20,1017.8,10,14.8,20.0,29.9,46,35.1,0.44,999.9,0,315
7,2020,04,12,2020-04-12,45.9,31.8,1021.9,10,9.0,15.0,999.9,53.1,36,0,999.9,0,106
7,2020,07,19,2020-07-19,69.1,67.5,1015.1,0.8,8.4,12.0,999.9,72,66.2,0,999.9,1,313
3,2020,04,29,2020-04-29,46.9,35.8,1024.6,10,8.3,12.0,999.9,55,37,0.02,999.9,0,137
3,2020,07,29,2020-07-29,75.3,67.6,1012.7,7.5,6.3,11.1,999.9,82.9,72,99.99,999.9,0,318
6,2020,11,14,2020-11-14,50.5,39.3,1016.3,10,11.3,20.0,26,55,46.9,0.02,999.9,0,298
4,2020,10,22,2020-10-22,65,60.6,1024,5.3,5.0,11.1,999.9,72,57,0,999.9,1,264
7,2020,10,18,2020-10-18,54.7,40,1032.3,10,8.4,12.0,19,61,46,0,999.9,0,305
4,2020,10,15,2020-10-15,63.5,58.3,1019,10,10.4,14.0,999.9,66,57,0,999.9,1,311
5,2020,10,02,2020-10-02,64.8,59,1013.1,8.7,8.5,18.1,24.1,70,59,0,999.9,1,350
2,2020,01,21,2020-01-21,27.8,15.2,1026.8,10,11.5,15.9,999.9,34,21.9,0,999.9,0,556
6,2020,02,29,2020-02-29,34.1,16.6,1009.1,10,8.9,19.0,22.9,39.9,24.1,0,999.9,0,456
4,2020,05,21,2020-05-21,48.3,42.3,1029.6,9.6,6.3,13.0,999.9,57,36,0,999.9,0,212
5,2020,03,06,2020-03-06,40,32.5,1015,9.5,10.8,26.0,41,50,28.9,0,999.9,0,673
1,2020,04,13,2020-04-13,51.6,48.9,1017.6,6.6,19.6,39.0,53,57,36,0.03,999.9,0,138
7,2020,12,20,2020-12-20,38.5,33.2,1023.1,10,3.8,9.9,999.9,48.9,25,0,999.9,0,194
7,2020,03,01,2020-03-01,28.7,11.6,1015.4,10,13.0,18.1,24.1,39,21.9,0,999.9,0,423
3,2020,11,11,2020-11-11,61.4,58.9,1020.2,9,10.4,12.0,999.9,66,51.1,0,999.9,0,300
2,2020,03,31,2020-03-31,39.4,32.1,1015,9.2,15.5,20.0,26,48.9,34,0.01,999.9,0,158
5,2020,04,10,2020-04-10,45.1,30.4,990,10,19.3,29.9,38.1,51.1,30,0,999.9,0,115
4,2020,09,24,2020-09-24,66.2,56.9,1013.2,10,8.2,12.0,999.9,75.9,55,0,999.9,0,297
2,2020,11,17,2020-11-17,47.4,29,1012.7,10,8.9,15.0,19,62.1,41,0,999.9,0,261
5,2020,09,04,2020-09-04,72.8,68.3,1009.8,8.3,7.4,12.0,999.9,81,66.9,0.31,999.9,1,383
6,2020,07,11,2020-07-11,70.3,68.1,1009.8,3.4,11.2,17.1,22,75.9,66,0,999.9,1,274
4,2020,09,17,2020-09-17,68.5,63.7,1018.3,10,7.5,9.9,999.9,73,64.9,0,999.9,0,322
3,2020,11,18,2020-11-18,38.1,21.8,1022.4,10,15.4,21.0,28,54,33.1,0,999.9,0,295
7,2020,05,03,2020-05-03,51.3,45.8,1009.7,9.3,10.3,15.9,999.9,61,46.9,0.04,999.9,0,167
3,2020,07,01,2020-07-01,64.4,61.5,1011.7,6,4.7,9.9,999.9,73,60.1,0,999.9,1,259
3,2020,08,19,2020-08-19,70.4,62.6,1012.9,8.8,5.8,11.1,19,78.1,62.6,0,999.9,1,286
1,2020,06,15,2020-06-15,58.3,53.4,1028.5,8.1,15.4,19.0,25.1,63,55.4,0,999.9,0,223
1,2020,11,02,2020-11-02,42.1,25.5,1002.5,10,20.4,22.9,35.9,46,37,0.44,999.9,0,327
2,2020,10,20,2020-10-20,59.7,57.6,1025.5,8,7.2,9.9,999.9,64,54,0,999.9,1,336
3,2020,11,25,2020-11-25,45.1,35.1,1029.5,10,9.7,18.1,999.9,55.9,30,0,999.9,0,276
1,2020,01,13,2020-01-13,42.5,37,1029.6,9.5,9.2,13.0,999.9,57,39.9,0.01,999.9,0,476
6,2020,05,16,2020-05-16,57.6,50.3,1014.8,8.2,14.1,19.0,27,70,50,0.15,999.9,0,217
4,2020,02,13,2020-02-13,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,0,504
2,2020,01,14,2020-01-14,41.5,37.7,1026.2,8.8,5.3,8.9,999.9,44.1,37.9,0,999.9,0,497
5,2020,08,07,2020-08-07,69,65.6,1020.6,6.5,5.2,12.0,17.1,84.9,63,0,999.9,1,337
1,2020,12,07,2020-12-07,35.1,23.5,1006.5,10,9.3,17.1,22,42.1,30,0,999.9,0,281
3,2020,02,05,2020-02-05,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,0,432
3,2020,06,03,2020-06-03,59.2,56.3,1005.6,9.2,9.8,15.0,999.9,66.9,53.1,0.05,999.9,0,216
4,2020,04,30,2020-04-30,46.8,41.4,1025.9,9.8,17.1,22.0,27,55,37,0,999.9,0,173
2,2020,02,18,2020-02-18,37.2,30.1,1028.3,9.2,12.1,20.0,28.9,48,28,0,999.9,0,428
3,2020,04,15,2020-04-15,44.7,39.1,1012.9,9.6,7.4,14.0,20,48,42.8,0.22,999.9,0,139
6,2020,01,25,2020-01-25,43.1,39.6,1023.5,9,12.3,20.0,28.9,48.9,28,0,999.9,0,383
1,2020,08,17,2020-08-17,66,61.1,1010.3,7.5,16.8,26.0,35.9,71.1,62.1,0.82,999.9,0,288
4,2020,12,03,2020-12-03,45.1,32.4,1019.5,10,12.6,18.1,24.1,52,36,0.02,999.9,0,252
4,2020,07,09,2020-07-09,70.9,67.4,1016.6,8.2,7.7,11.1,999.9,78.1,64.9,0,999.9,0,313
6,2020,05,30,2020-05-30,60.4,59.1,1012.8,3.5,12.9,17.1,25.1,64,57.9,0.04,999.9,1,226
5,2020,10,09,2020-10-09,52.5,34.2,1022,10,11.2,17.1,24.1,55,50,0,999.9,0,330
7,2020,11,01,2020-11-01,57.2,54.2,1016.7,8.4,10.9,17.1,22.9,61,54,0,999.9,0,308
7,2020,10,04,2020-10-04,61,51.5,1024.2,10,7.0,11.1,999.9,66,52,0,999.9,0,269
7,2020,01,26,2020-01-26,44.3,40.7,1006.4,6.5,13.0,19.0,28,51.1,36,0.44,999.9,1,398
6,2020,02,22,2020-02-22,34.9,20.3,1023.6,10,12.5,20.0,26,43,19.9,0,999.9,0,407
3,2020,02,26,2020-02-26,44.5,42.8,1013.9,4.7,7.0,12.0,999.9,48,42.1,0.08,999.9,1,449
7,2020,11,29,2020-11-29,47.4,35.5,1018.8,10,8.5,14.0,999.9,55,37.9,0,999.9,0,248
1,2020,03,30,2020-03-30,44.7,42.2,1011.5,5.3,15.2,20.0,28,48.9,39.9,0.05,999.9,0,164
4,2020,06,18,2020-06-18,59.8,59.4,1023.3,3.7,4.8,8.9,999.9,71.1,53.1,0,999.9,1,226
3,2020,05,27,2020-05-27,57.4,56.2,1024.4,2,5.6,8.9,999.9,69.1,53.1,0,999.9,1,239
4,2020,05,07,2020-05-07,46.3,40.4,1005.9,9.8,11.7,15.9,20,55,37,0.19,999.9,0,175
1,2020,01,06,2020-01-06,33.5,24,1013.2,9.9,5.3,15.0,999.9,43,24.1,0.01,999.9,0,459
3,2020,01,08,2020-01-08,37.2,31.1,1009.8,8.4,14.1,24.1,35,43,33.1,0.49,999.9,0,454
3,2020,05,13,2020-05-13,48.8,26.8,1020.6,10,16.0,24.1,29.9,55,42.1,0,999.9,0,212
4,2020,07,16,2020-07-16,63.6,55.6,1026.1,10,8.1,14.0,22,70,57,0,999.9,0,322
6,2020,07,04,2020-07-04,66.1,63.5,1012.1,5.1,8.9,13.0,999.9,77,60.1,0,999.9,1,278
4,2020,12,31,2020-12-31,48.8,43.9,1018.7,8.4,14.6,24.1,29.9,53.6,43,0.03,999.9,0,278
1,2020,07,06,2020-07-06,67.9,64.1,1016.9,6.4,9.1,19.0,22.9,75,60.1,0,999.9,1,257
3,2020,12,16,2020-12-16,31.8,16.3,1028.9,10,11.5,15.0,21,39.9,26.1,0,999.9,0,341
3,2020,09,23,2020-09-23,64.1,48.2,1006.9,10,14.5,18.1,26,71.1,54,0,999.9,0,356
2,2020,04,14,2020-04-14,50.5,42.1,1013.3,7.5,11.9,28.9,41,57,43,0.22,999.9,0,135
6,2020,04,11,2020-04-11,44.1,30.8,1005.8,10,15.6,21.0,31.1,51.1,39.9,0.01,999.9,0,121
5,2020,02,14,2020-02-14,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,632
4,2020,11,12,2020-11-12,60.7,59,1013.7,3.7,11.3,22.9,31.1,64.9,51.8,0.84,999.9,1,327
6,2020,08,01,2020-08-01,72.6,66.2,1012.6,8.5,5.1,11.1,999.9,82.9,62.1,0,999.9,1,375
6,2020,01,11,2020-01-11,49.4,46.1,1028.6,6.7,13.8,21.0,27,53.1,46.9,0,999.9,1,439
3,2020,03,04,2020-03-04,46.7,39.6,1002.6,7.3,16.8,26.0,35.9,51.1,43,0.06,999.9,1,540
5,2020,05,01,2020-05-01,51.3,49.1,1011.6,4.9,15.8,26.0,35.9,55.9,43,0.45,999.9,1,186
5,2020,04,24,2020-04-24,46.3,42.8,1008.7,7.7,12.5,22.9,34,50,36,0.54,999.9,0,172
4,2020,07,23,2020-07-23,74.1,70.9,1016.5,5.7,9.4,14.0,999.9,82,64.9,0,999.9,1,332
7,2020,05,24,2020-05-24,51.7,45.8,1023.6,9.7,14.1,18.1,28,66,48,2.37,999.9,0,197
2,2020,05,12,2020-05-12,49.6,39.4,1011.2,10,15.0,22.9,28.9,57.9,44.1,0.04,999.9,0,191
7,2020,11,22,2020-11-22,50.9,40.7,1030.6,10,12.5,15.9,21,64.9,48,0,999.9,0,222
3,2020,10,21,2020-10-21,64.9,63.1,1025,4.7,5.2,8.0,999.9,68,63,0.03,999.9,1,338
4,2020,10,01,2020-10-01,66.4,62.2,1013.7,9.7,9.8,17.1,999.9,70,61,0.02,999.9,0,332
3,2020,10,28,2020-10-28,53.6,50.4,1017.4,8,9.9,17.1,19,61,50,0.05,999.9,0,309
6,2020,10,17,2020-10-17,54.3,44.2,1022.8,9.5,15.9,29.9,41,63,50,1.47,999.9,0,335
5,2020,10,30,2020-10-30,44.3,42,1008.8,6,21.8,28.9,35.9,50,41,1.16,999.9,0,394
7,2020,09,06,2020-09-06,67.3,60.5,1022.3,10,6.9,12.0,999.9,75.9,59,0,999.9,0,293
3,2020,06,17,2020-06-17,61.2,53.9,1025.2,10,8.3,12.0,999.9,71.1,52,0,999.9,0,244
4,2020,07,02,2020-07-02,68.2,64.4,1009.2,7.8,7.7,13.0,999.9,75,60.1,0,999.9,1,340
4,2020,02,20,2020-02-20,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,448
7,2020,12,13,2020-12-13,53.4,51.3,1014,6.3,9.7,19.0,25.1,59,46.9,0.06,999.9,1,265
5,2020,05,15,2020-05-15,54.1,50.2,1016.4,8.6,9.5,14.0,999.9,62.1,39.9,0.16,999.9,0,242
6,2020,03,28,2020-03-28,42.3,33,1020.4,9.9,5.8,9.9,999.9,59,30,0,999.9,0,183
6,2020,04,04,2020-04-04,42.3,38.4,1011.2,6.8,21.1,26.0,35.9,45,39,0.6,999.9,0,156
3,2020,05,20,2020-05-20,49.9,36.8,1030.4,10,10.8,15.9,22.9,57,43,0,999.9,0,192
5,2020,08,14,2020-08-14,74.6,64.8,1016.8,9.7,6.1,15.0,999.9,86,69.1,0,999.9,0,344
3,2020,03,18,2020-03-18,43.9,34.2,1028.4,10,8.3,11.1,999.9,52,36,0.49,999.9,0,298
1,2020,07,27,2020-07-27,77,69.7,1009.2,7.6,12.3,15.9,20,84.9,71.1,0,999.9,1,320
4,2020,09,10,2020-09-10,70.8,69.5,1025.1,0.8,4.4,7.0,999.9,77,66.9,0,999.9,1,347
2,2020,11,10,2020-11-10,57.2,54.5,1022.8,5.7,8.2,13.0,999.9,68,46.9,0,999.9,1,343
2,2020,01,07,2020-01-07,39,26.6,1016.6,10,8.0,13.0,999.9,43,24.1,0,999.9,0,408
6,2020,05,23,2020-05-23,56.4,55,1017,4.1,9.7,21.0,28,66.2,48,0,999.9,1,193
4,2020,06,04,2020-06-04,64.4,60.4,1009.3,9,8.9,13.0,999.9,73.9,55.9,0.03,999.9,0,245
5,2020,12,11,2020-12-11,41.5,35.7,1022.4,10,5.8,12.0,999.9,54,27,0,999.9,0,348
6,2020,03,07,2020-03-07,34.3,24.3,1013.4,6.5,27.8,41.0,52.1,48.9,28,0.01,999.9,1,515
4,2020,05,14,2020-05-14,51.6,37.5,1024.1,10,11.0,15.9,22.9,60.1,39.9,0,999.9,0,171
